date,time,temperature,humidity,mq2_Smoke,mq5_CH4,mq5_LPG,mq7_CO,M_fire,M_gas,Warning_fire,Warning_gas,Detailed_Analysis_Fire,Detailed_Analysis_Gas,Mode,Relay1,Relay2,Relay3,Relay4,
7/11/2025,22:27:29,30.532,75.647,14.65535,24.81843,18.75996,13.10235,17.08372,0.14635,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 75.6%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (18.8 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:31:09,29.682,74.486,15.92919,25.70905,17.675,13.09024,25.61172,0.99744,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 74.5%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (17.7 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:33:25,30.987,77.75,15.32326,26.34959,18.85595,14.11563,19.33845,0.61936,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 77.8%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (18.9 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:35:20,29.29,77.052,14.85397,26.10781,17.9164,14.88037,18.98835,0.25071,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 77.1%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (17.9 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:40:38,30.945,71.762,15.47646,26.47682,17.78451,13.25117,18.42414,0.77968,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 71.8%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.8 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:43:24,29.463,75.716,15.12693,25.51787,17.03833,14.7281,24.42973,0.36929,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 75.7%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (17.0 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:44:49,29.146,70.347,15.88436,25.6098,17.19074,13.26664,19.54363,0.5873,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 70.3%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (17.2 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:48:00,30.998,70.219,15.61814,26.55304,19.81633,13.68954,21.51162,0.36686,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 70.2%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (19.8 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:51:02,30.38,72.722,15.3854,24.5866,19.57636,13.7853,21.83864,0.35625,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 72.7%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (19.6 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:52:13,29.697,75.667,15.97657,24.26619,18.7556,14.60811,13.483,0.9433,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 75.7%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.8 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,22:52:35,29.738,70.884,14.61758,24.34498,19.43167,14.40039,15.93151,0.58683,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 70.9%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.4 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:00:26,29.247,77.549,14.21862,24.84897,19.98819,14.66646,18.24868,0.73712,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 77.5%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (20.0 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:00:45,29.023,69.779,15.95918,24.09746,17.84842,13.15815,18.7931,0.40897,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 69.8%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.8 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:01:00,29.927,71.197,15.027,25.07584,19.32629,14.49227,25.07968,0.19658,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 71.2%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (19.3 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:01:42,29.722,72.138,15.0639,25.84132,17.73588,14.89746,15.07564,0.14173,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 72.1%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (17.7 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:04:47,29.478,70.888,15.56531,26.51519,17.34452,14.10904,10.30962,0.3143,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 70.9%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.3 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:05:47,30.131,74.477,15.43603,25.41423,17.67069,13.9571,25.75735,0.15162,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 74.5%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (17.7 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:09:05,30.093,69.343,15.41818,24.2223,17.24573,14.02535,10.08248,0.28821,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 69.3%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.2 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:12:54,29.135,74.075,14.10587,24.08714,17.4681,13.3027,11.93923,0.47051,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 74.1%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.5 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:13:24,29.824,69.333,14.83373,26.15359,18.36465,14.23376,10.32978,0.49456,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 69.3%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (18.4 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:14:28,29.622,72.254,14.0767,26.86586,19.52837,13.70315,21.73829,0.19466,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 72.3%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (19.5 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:19:41,30.603,76.276,14.4473,26.34483,17.21914,13.98274,20.18285,0.52139,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 76.3%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (17.2 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:25:06,30.654,73.992,14.51118,26.64744,18.3796,13.35583,17.76727,0.74523,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 74.0%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (18.4 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:27:43,29.374,77.902,15.08937,24.58555,17.0206,13.89616,11.66548,0.30495,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 77.9%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.0 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:32:59,30.547,74.367,15.35078,25.82163,18.85803,14.0026,16.74892,0.6891,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 74.4%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (18.9 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:39:02,30.282,76.205,14.34961,24.00992,19.29444,14.25886,24.31052,0.73523,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 76.2%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (19.3 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:43:28,30.704,75.905,15.85578,26.14845,18.14239,13.76866,25.48058,0.55774,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 75.9%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (18.1 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:44:30,30.494,72.091,14.93591,25.60789,19.0627,14.79768,10.04446,0.50263,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 72.1%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (19.1 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:48:39,29.866,72.484,15.05746,24.36963,17.29234,13.66317,20.10584,0.57644,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 72.5%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (17.3 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:50:47,30.836,73.74,14.43097,25.09756,19.347,14.58984,28.86743,0.76411,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 73.7%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (19.3 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
7/11/2025,23:54:10,29.881,70.027,15.20088,25.93946,19.32272,13.69131,15.40587,0.25328,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 70.0%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (19.3 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:05:36,30.432,79.326,15.06765,26.83954,19.21233,14.54236,14.4035,0.77692,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 79.3%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.2 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:08:22,30.9,75.866,15.96616,24.12346,18.45485,14.65986,22.43081,0.65264,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 75.9%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (18.5 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:11:45,29.069,79.775,14.65938,25.48687,18.61656,13.967,14.47754,0.4872,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 79.8%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (18.6 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:12:33,29.002,78.108,14.01065,26.07723,18.82051,13.99929,27.26091,0.92765,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 78.1%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (18.8 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:16:00,30.985,77.609,15.22872,24.45201,18.66916,13.21972,29.4213,0.25232,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 77.6%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (18.7 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:19:57,30.472,77.779,14.96747,24.61286,17.44141,13.74179,23.15946,0.66547,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 77.8%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.4 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:28:20,30.629,71.548,15.6452,25.73702,19.70856,13.42111,18.83326,0.55778,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.5%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (19.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:29:54,29.218,70.686,15.75853,26.75718,19.08385,14.65948,17.00234,0.18202,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 70.7%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.1 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:31:10,30.066,78.051,14.07201,24.23669,17.86867,14.70492,10.12686,0.67414,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 78.1%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.9 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:35:21,30.715,72.924,15.05158,24.39693,18.94861,13.40527,11.57324,0.15115,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 72.9%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.9 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:36:20,30.921,70.897,15.91929,24.06294,19.35254,14.2986,26.45034,0.33913,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 70.9%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (19.4 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:36:38,30.634,73.537,14.38182,24.2689,17.67282,13.40107,16.18393,0.21127,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 73.5%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (17.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:36:43,29.317,70.503,15.86106,26.25761,17.97759,13.57574,24.84259,0.4567,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 70.5%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (18.0 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:37:29,29.631,69.619,15.48762,26.16128,19.67614,14.88575,21.17136,0.48065,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 69.6%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (19.7 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:43:28,30.257,71.023,15.50601,24.08,17.94226,14.96728,22.98383,0.89051,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 71.0%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.9 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:45:07,30.184,74.285,15.81226,26.35543,19.42644,14.82263,11.56323,0.14753,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 74.3%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (19.4 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:47:06,29.192,75.975,14.00523,26.87025,19.8993,14.18779,15.0968,0.40373,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 76.0%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (19.9 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:47:10,29.179,73.012,15.33619,26.81008,19.79579,13.81448,10.20585,0.87058,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 73.0%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.8 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:57:27,29.786,78.626,14.18756,26.30582,17.08341,14.7696,10.55805,0.32847,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 78.6%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (17.1 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,0:57:43,30.329,78.556,14.25791,26.01063,17.76864,13.61901,20.88192,0.76712,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 78.6%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (17.8 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:06:01,30.303,75.821,14.16686,24.58627,18.21857,13.64289,18.48787,0.35877,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 75.8%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.2 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:06:41,30.771,70.407,14.86316,24.59097,18.3098,13.82084,13.90934,0.34045,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 70.4%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.3 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:12:17,29.061,70.022,15.48242,26.3254,18.09081,14.35531,29.63856,0.43382,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 70.0%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (18.1 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:14:44,29.078,70.681,14.21615,26.78132,19.23781,13.09202,13.51713,0.74102,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 70.7%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.2 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:18:03,30.164,77.281,14.19517,25.51939,17.62746,13.42913,24.29641,0.41145,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 77.3%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (17.6 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:19:52,29.998,76.273,15.95627,26.7958,18.37231,13.7747,22.98317,0.27383,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 76.3%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (18.4 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:21:53,30.646,76.013,15.06876,25.98882,17.90909,14.86266,10.75189,0.17124,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 76.0%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (17.9 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:23:37,29.383,77.119,15.40766,26.61184,17.15024,13.87411,15.49584,0.12368,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 77.1%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (17.2 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:25:49,29.292,70.404,14.48457,24.35253,18.6423,14.51862,20.13581,0.57447,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 70.4%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.6 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:29:36,30.645,73.441,15.26853,24.20385,17.52444,14.72065,29.47434,0.43145,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 73.4%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.5 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:31:02,29.614,72.833,15.88381,26.56655,18.63906,14.60872,29.84087,0.60827,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 72.8%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (18.6 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:31:12,30.109,69.514,14.45483,24.27246,19.91678,13.28896,29.81591,0.60483,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 69.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.9 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:34:29,30.73,76.089,14.98523,25.23034,17.98438,13.65183,22.47474,0.73629,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 76.1%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (18.0 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:37:11,30.716,79.409,14.41078,25.1056,18.65107,14.08398,16.18225,0.96836,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 79.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.7 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:44:38,29.1,73.867,15.34861,24.65118,18.50259,14.26932,13.7323,0.21001,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 73.9%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (18.5 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:45:43,29.73,78.058,15.47937,26.90267,18.40437,14.69415,25.00904,0.14492,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 78.1%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (18.4 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:45:57,30.004,75.765,15.20317,25.15069,18.80446,13.84625,26.39753,0.64384,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 75.8%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (18.8 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:50:45,29.492,74.347,14.87553,24.06884,19.76549,14.44997,16.46836,0.59441,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 74.3%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (19.8 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:54:48,29.747,76.863,15.19889,26.806,19.28304,13.18391,22.1018,0.68819,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 76.9%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.3 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,1:56:10,29.219,79.077,15.12177,25.27221,17.59857,14.96561,27.04503,0.31504,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 79.1%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (17.6 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
