Date,Time,Temp,Humidity,Mq2,Mq5,Mq9,Flame,M_gas,M_fire,dangerType,Warning
22/07/2025,23:34:00,29.43,71.81,111.76,317.58,175.38,0,8.44,32.38,An toan,An toan
22/07/2025,23:36:00,29.79,71.44,140.11,297.96,185.03,0,5.66,33.43,An toan,An toan
22/07/2025,23:38:00,29.86,70.54,135.28,333.62,187.57,0,5.71,27.37,An toan,An toan
22/07/2025,23:40:00,30.75,71.12,150.14,329.67,178.08,0,7.31,31.24,An toan,An toan
22/07/2025,23:42:00,29.88,70.84,151.24,341.04,180.37,0,8.02,39.3,An toan,An toan
22/07/2025,23:44:00,29.94,72.58,146.74,349.29,190.19,0,9.12,32.36,An toan,An toan
22/07/2025,23:46:00,30.3,71.23,125.4,337.6,168.91,0,6.3,38.39,An toan,An toan
22/07/2025,23:48:00,30.17,71.2,147.09,315.85,160.13,0,4.1,26.57,An toan,An toan
22/07/2025,23:50:00,30.06,73.06,144.34,349.88,194.88,0,7.28,35.6,An toan,An toan
22/07/2025,23:52:00,29.81,70.59,153.19,306.31,183.53,0,6.15,38.64,An toan,An toan
22/07/2025,23:54:00,30.3,72.32,154.2,319.59,172.37,0,5.76,35.72,An toan,An toan
22/07/2025,23:56:00,29.42,71.66,149.12,326.08,187.47,0,9.88,34.02,An toan,An toan
22/07/2025,23:58:00,29.78,72.01,145.46,310.71,188.07,0,8.77,22.35,An toan,An toan
23/07/2025,00:00:00,30.96,73.08,170.25,346.07,169.08,0,6.13,32.45,An toan,An toan
23/07/2025,00:02:00,31.34,69.62,155.29,351.56,192.93,0,7.96,23.57,An toan,An toan
23/07/2025,00:04:00,32.15,68.37,160.35,318.0,195.88,0,5.1,26.86,An toan,An toan
23/07/2025,00:06:00,31.34,69.61,151.06,345.34,176.7,0,4.67,28.85,An toan,An toan
23/07/2025,00:08:00,31.62,70.04,137.69,321.48,166.8,0,7.4,22.56,An toan,An toan
23/07/2025,00:10:00,30.67,70.16,178.06,332.36,180.89,0,4.35,38.24,An toan,An toan
23/07/2025,00:12:00,30.42,71.92,146.66,334.2,168.63,0,8.4,22.7,An toan,An toan
23/07/2025,00:14:00,31.07,69.16,143.88,331.76,170.66,0,9.49,25.64,An toan,An toan
23/07/2025,00:16:00,30.99,70.45,152.04,339.68,208.34,0,6.96,23.39,An toan,An toan
23/07/2025,00:18:00,31.16,66.16,160.25,308.63,192.59,0,8.13,24.3,An toan,An toan
23/07/2025,00:20:00,31.38,69.93,142.67,317.39,184.58,0,8.59,33.45,An toan,An toan
23/07/2025,00:22:00,31.24,69.57,134.76,318.02,182.02,0,6.11,37.75,An toan,An toan
23/07/2025,00:24:00,31.02,71.47,138.55,347.34,173.26,0,5.41,36.15,An toan,An toan
23/07/2025,00:26:00,30.9,70.28,122.18,349.3,181.04,0,5.48,39.93,An toan,An toan
23/07/2025,00:28:00,31.74,68.87,136.86,300.7,182.26,0,9.62,35.42,An toan,An toan
23/07/2025,00:30:00,31.98,69.34,140.88,301.89,184.71,0,9.95,39.12,An toan,An toan
23/07/2025,00:32:00,30.91,68.08,151.06,278.65,182.23,0,7.77,35.36,An toan,An toan
23/07/2025,00:34:00,31.44,69.78,165.23,290.93,184.79,0,4.03,37.16,An toan,An toan
23/07/2025,00:36:00,30.96,69.24,161.27,360.11,176.27,0,7.34,39.43,An toan,An toan
23/07/2025,00:38:00,31.12,69.46,163.84,321.96,160.58,0,7.17,34.67,An toan,An toan
23/07/2025,00:40:00,31.32,68.64,146.39,329.72,162.53,0,5.09,29.05,An toan,An toan
23/07/2025,00:42:00,31.01,70.16,151.01,350.2,174.81,0,9.66,23.32,An toan,An toan
23/07/2025,00:44:00,31.89,69.02,159.36,351.17,177.32,0,6.8,38.07,An toan,An toan
23/07/2025,00:46:00,31.56,69.41,161.04,295.78,179.27,0,5.87,34.35,An toan,An toan
23/07/2025,00:48:00,30.42,70.16,145.25,345.36,168.41,0,8.58,28.57,An toan,An toan
23/07/2025,00:50:00,31.31,70.76,179.3,290.4,192.8,0,7.23,21.43,An toan,An toan
23/07/2025,00:52:00,30.93,71.05,152.83,348.96,190.54,0,5.92,39.31,An toan,An toan
23/07/2025,00:54:00,30.8,70.06,137.6,346.69,176.31,0,8.24,35.69,An toan,An toan
23/07/2025,00:56:00,31.56,70.28,142.37,336.47,177.82,0,5.19,39.0,An toan,An toan
23/07/2025,00:58:00,30.75,70.52,141.34,361.07,177.97,0,4.68,29.93,An toan,An toan
23/07/2025,01:00:00,32.6,66.1,148.97,326.37,182.1,0,8.06,21.3,An toan,An toan
23/07/2025,01:02:00,31.96,70.05,162.87,364.55,173.91,0,8.6,23.93,An toan,An toan
23/07/2025,01:04:00,31.71,70.53,160.94,345.19,188.92,0,4.02,37.55,An toan,An toan
23/07/2025,01:06:00,32.17,70.88,170.18,297.13,183.19,0,4.81,25.82,An toan,An toan
23/07/2025,01:08:00,31.38,69.04,152.0,354.83,175.38,0,4.29,31.7,An toan,An toan
23/07/2025,01:10:00,31.62,69.03,120.51,344.25,178.28,0,5.74,37.63,An toan,An toan
23/07/2025,01:12:00,32.18,70.08,149.6,298.66,178.55,0,9.72,32.49,An toan,An toan
23/07/2025,01:14:00,32.11,70.18,168.84,319.22,186.59,0,7.48,36.35,An toan,An toan
23/07/2025,01:16:00,32.42,68.64,146.52,308.19,180.23,0,6.09,36.63,An toan,An toan
23/07/2025,01:18:00,32.71,69.93,144.4,324.58,171.79,0,7.5,26.21,An toan,An toan
23/07/2025,01:20:00,32.38,68.79,167.58,328.64,178.18,0,5.6,32.43,An toan,An toan
23/07/2025,01:22:00,32.23,67.6,166.11,332.58,170.63,0,8.64,36.62,An toan,An toan
23/07/2025,01:24:00,31.12,69.2,153.6,308.79,163.72,0,8.35,37.59,An toan,An toan
23/07/2025,01:26:00,32.8,69.13,133.1,328.6,193.4,0,5.59,32.83,An toan,An toan
23/07/2025,01:28:00,31.7,68.81,148.29,303.07,178.4,0,6.91,34.84,An toan,An toan
23/07/2025,01:30:00,32.08,67.69,173.25,337.41,189.75,0,8.64,23.51,An toan,An toan
23/07/2025,01:32:00,32.38,68.67,151.56,335.72,175.6,0,5.49,23.41,An toan,An toan
23/07/2025,01:34:00,32.28,69.34,153.56,317.11,174.85,0,7.27,36.56,An toan,An toan
23/07/2025,01:36:00,33.11,67.51,143.11,330.09,174.22,0,7.64,24.68,An toan,An toan
23/07/2025,01:38:00,33.04,68.98,155.87,317.14,170.81,0,6.7,36.92,An toan,An toan
23/07/2025,01:40:00,32.87,67.5,142.87,338.35,180.1,0,7.42,36.47,An toan,An toan
23/07/2025,01:42:00,31.37,68.93,129.07,320.9,176.42,0,7.98,22.59,An toan,An toan
23/07/2025,01:44:00,32.79,69.19,122.86,295.26,174.5,0,4.06,27.25,An toan,An toan
23/07/2025,01:46:00,32.59,67.82,143.73,300.68,171.04,0,8.38,38.1,An toan,An toan
23/07/2025,01:48:00,32.28,69.82,136.22,338.71,176.15,0,9.29,28.22,An toan,An toan
23/07/2025,01:50:00,32.42,69.68,154.49,336.72,167.21,0,5.31,39.62,An toan,An toan
23/07/2025,01:52:00,31.78,68.28,141.17,346.52,157.18,0,9.25,26.72,An toan,An toan
23/07/2025,01:54:00,32.17,68.97,152.36,340.28,173.38,0,9.83,31.53,An toan,An toan
23/07/2025,01:56:00,32.7,68.54,155.62,345.42,176.46,0,4.62,31.46,An toan,An toan
23/07/2025,01:58:00,32.41,67.81,173.1,349.42,189.57,0,4.8,33.84,An toan,An toan
23/07/2025,02:00:00,33.71,67.51,160.81,374.45,188.98,0,4.32,39.51,An toan,An toan
23/07/2025,02:02:00,34.06,66.17,158.75,297.58,161.16,0,5.16,22.6,An toan,An toan
23/07/2025,02:04:00,32.67,67.99,134.95,360.93,189.83,0,5.94,38.95,An toan,An toan
23/07/2025,02:06:00,33.7,65.59,151.67,303.23,174.07,0,9.04,22.17,An toan,An toan
23/07/2025,02:08:00,33.7,68.05,173.15,369.57,180.79,0,8.0,25.27,An toan,An toan
23/07/2025,02:10:00,33.67,67.3,134.28,313.25,195.85,0,9.49,24.8,An toan,An toan
23/07/2025,02:12:00,33.56,67.57,180.26,368.01,175.79,0,6.58,27.66,An toan,An toan
23/07/2025,02:14:00,33.51,67.64,158.52,341.51,179.06,0,5.2,36.82,An toan,An toan
23/07/2025,02:16:00,34.05,69.16,176.29,315.65,171.66,0,8.86,26.83,An toan,An toan
23/07/2025,02:18:00,33.09,67.75,155.8,341.99,185.68,0,5.84,28.84,An toan,An toan
23/07/2025,02:20:00,34.19,67.14,150.11,336.35,170.93,0,7.7,20.14,An toan,An toan
23/07/2025,02:22:00,34.36,69.18,168.74,312.72,177.64,0,7.53,39.19,An toan,An toan
23/07/2025,02:24:00,33.81,67.24,121.2,335.58,197.57,0,6.85,24.31,An toan,An toan
23/07/2025,02:26:00,34.06,67.0,156.07,349.85,177.04,0,9.07,25.68,An toan,An toan
23/07/2025,02:28:00,33.39,67.01,156.35,311.55,173.96,0,8.13,21.57,An toan,An toan
23/07/2025,02:30:00,33.47,66.72,132.77,300.04,175.98,0,8.98,27.33,An toan,An toan
23/07/2025,02:32:00,33.27,66.14,170.81,323.3,186.26,0,4.06,21.46,An toan,An toan
23/07/2025,02:34:00,33.8,68.6,168.34,286.23,151.96,0,5.44,22.67,An toan,An toan
23/07/2025,02:36:00,33.32,65.29,178.55,354.69,171.09,0,9.38,23.19,An toan,An toan
23/07/2025,02:38:00,33.43,69.0,170.49,321.4,169.23,0,9.21,28.41,An toan,An toan
23/07/2025,02:40:00,33.98,68.54,169.35,341.87,188.71,0,9.78,33.07,An toan,An toan
23/07/2025,02:42:00,34.01,65.8,160.32,348.27,190.08,0,6.43,36.4,An toan,An toan
23/07/2025,02:44:00,33.36,67.07,147.79,301.79,179.52,0,6.11,20.75,An toan,An toan
23/07/2025,02:46:00,33.51,67.05,144.4,369.85,173.35,0,9.72,33.28,An toan,An toan
23/07/2025,02:48:00,34.41,66.58,143.75,315.52,189.47,0,6.07,20.47,An toan,An toan
23/07/2025,02:50:00,34.36,68.8,193.99,333.39,195.69,0,5.65,21.47,An toan,An toan
23/07/2025,02:52:00,34.53,68.08,168.15,330.53,184.89,0,5.41,24.21,An toan,An toan
23/07/2025,02:54:00,33.25,68.8,152.99,329.42,175.31,0,8.04,34.57,An toan,An toan
23/07/2025,02:56:00,32.97,67.59,163.34,306.16,186.67,0,4.67,36.15,An toan,An toan
23/07/2025,02:58:00,34.48,67.61,154.24,317.13,175.99,0,6.19,34.81,An toan,An toan
23/07/2025,03:00:00,35.21,66.27,164.39,290.52,184.02,0,4.57,21.32,An toan,An toan
23/07/2025,03:02:00,34.7,65.79,154.78,318.69,168.45,0,6.35,28.82,An toan,An toan
23/07/2025,03:04:00,34.41,66.47,185.4,309.9,165.69,0,4.48,31.43,An toan,An toan
23/07/2025,03:06:00,34.47,67.88,168.43,321.39,193.15,0,5.2,36.91,An toan,An toan
23/07/2025,03:08:00,35.09,67.42,154.87,339.27,169.6,0,7.87,28.72,An toan,An toan
23/07/2025,03:10:00,34.86,67.77,156.79,290.56,182.65,0,5.06,21.82,An toan,An toan
23/07/2025,03:12:00,34.38,65.37,160.23,360.9,183.31,0,6.87,28.41,An toan,An toan
23/07/2025,03:14:00,33.99,65.04,197.03,317.83,162.29,0,6.26,25.08,An toan,An toan
23/07/2025,03:16:00,34.88,65.84,175.06,312.97,182.33,0,6.8,38.58,An toan,An toan
23/07/2025,03:18:00,35.12,67.16,187.51,321.33,165.77,0,6.8,24.29,An toan,An toan
23/07/2025,03:20:00,34.96,67.34,158.43,327.07,168.62,0,9.65,39.05,An toan,An toan
23/07/2025,03:22:00,34.43,67.43,133.99,280.53,167.61,0,8.96,23.16,An toan,An toan
23/07/2025,03:24:00,35.16,66.81,173.84,318.21,176.53,0,7.15,37.88,An toan,An toan
23/07/2025,03:26:00,35.48,65.88,163.88,310.03,171.79,0,6.41,22.66,An toan,An toan
23/07/2025,03:28:00,34.47,66.98,178.59,312.31,197.27,0,6.84,20.7,An toan,An toan
23/07/2025,03:30:00,34.93,67.23,188.57,328.35,197.94,0,5.5,39.4,An toan,An toan
23/07/2025,03:32:00,34.47,66.33,173.32,372.98,189.74,0,5.03,23.12,An toan,An toan
23/07/2025,03:34:00,34.52,67.27,154.08,354.57,195.71,0,4.49,23.91,An toan,An toan
23/07/2025,03:36:00,35.12,69.72,169.43,317.21,182.08,0,5.05,32.28,An toan,An toan
23/07/2025,03:38:00,34.12,65.97,179.02,316.18,182.39,0,7.56,22.0,An toan,An toan
23/07/2025,03:40:00,34.5,65.33,161.48,279.19,170.63,0,8.49,34.35,An toan,An toan
23/07/2025,03:42:00,34.56,66.79,189.34,275.18,177.96,0,4.28,39.66,An toan,An toan
23/07/2025,03:44:00,34.84,66.86,159.42,329.21,157.13,0,7.03,22.7,An toan,An toan
23/07/2025,03:46:00,34.93,65.88,156.24,289.1,167.92,0,6.58,26.29,An toan,An toan
23/07/2025,03:48:00,34.97,66.15,171.8,326.52,175.28,0,5.62,27.74,An toan,An toan
23/07/2025,03:50:00,34.64,66.81,146.43,282.28,158.02,0,5.9,35.35,An toan,An toan
23/07/2025,03:52:00,34.69,66.65,165.41,346.0,183.38,0,8.74,22.82,An toan,An toan
23/07/2025,03:54:00,34.44,64.2,126.02,296.1,176.59,0,4.55,29.85,An toan,An toan
23/07/2025,03:56:00,33.93,67.04,174.08,337.63,174.61,0,4.8,22.38,An toan,An toan
23/07/2025,03:58:00,34.98,66.06,169.43,333.15,191.44,0,7.67,31.43,An toan,An toan
23/07/2025,04:00:00,35.38,66.76,173.18,339.38,172.41,0,6.0,22.37,An toan,An toan
23/07/2025,04:02:00,36.58,65.8,158.59,329.19,167.51,0,9.54,32.95,An toan,An toan
23/07/2025,04:04:00,35.78,65.55,165.14,306.1,180.94,0,6.04,25.57,An toan,An toan
23/07/2025,04:06:00,35.04,65.33,184.53,366.86,184.25,0,7.51,29.79,An toan,An toan
23/07/2025,04:08:00,35.1,65.32,178.29,296.64,189.92,0,4.36,21.69,An toan,An toan
23/07/2025,04:10:00,35.4,65.44,162.95,350.34,179.18,0,8.83,21.21,An toan,An toan
23/07/2025,04:12:00,36.43,68.23,159.71,319.3,193.83,0,6.81,34.61,An toan,An toan
23/07/2025,04:14:00,35.23,65.92,149.98,356.75,178.22,0,5.13,24.72,An toan,An toan
23/07/2025,04:16:00,35.5,67.45,147.24,297.52,178.85,0,4.28,30.44,An toan,An toan
23/07/2025,04:18:00,35.43,64.23,174.03,299.62,177.05,0,8.19,21.95,An toan,An toan
23/07/2025,04:20:00,35.82,66.19,168.26,309.35,193.92,0,8.14,39.65,An toan,An toan
23/07/2025,04:22:00,35.25,66.67,165.5,312.25,176.37,0,6.67,24.67,An toan,An toan
23/07/2025,04:24:00,35.66,67.06,195.42,318.02,188.12,0,4.08,23.22,An toan,An toan
23/07/2025,04:26:00,36.19,66.84,170.61,345.74,196.26,0,7.4,20.12,An toan,An toan
23/07/2025,04:28:00,35.48,66.26,174.96,288.39,183.4,0,9.53,31.04,An toan,An toan
23/07/2025,04:30:00,34.64,66.39,178.26,265.12,178.86,0,9.72,33.74,An toan,An toan
23/07/2025,04:32:00,35.1,65.25,167.2,336.56,167.29,0,8.23,35.79,An toan,An toan
23/07/2025,04:34:00,35.77,67.48,170.96,296.4,187.17,0,5.36,34.03,An toan,An toan
23/07/2025,04:36:00,35.73,66.72,160.45,284.48,181.71,0,8.78,36.6,An toan,An toan
23/07/2025,04:38:00,35.21,66.25,174.39,314.19,167.18,0,8.87,34.79,An toan,An toan
23/07/2025,04:40:00,35.64,68.25,180.92,307.34,176.0,0,8.94,23.3,An toan,An toan
23/07/2025,04:42:00,35.49,65.13,150.13,297.77,174.34,0,8.3,33.96,An toan,An toan
23/07/2025,04:44:00,35.97,65.0,162.05,289.16,187.02,0,8.3,20.04,An toan,An toan
23/07/2025,04:46:00,36.09,65.96,153.08,300.11,188.54,0,4.7,21.04,An toan,An toan
23/07/2025,04:48:00,34.34,65.87,163.95,310.89,181.2,0,6.55,31.35,An toan,An toan
23/07/2025,04:50:00,35.48,65.58,158.69,317.23,184.66,0,9.72,24.35,An toan,An toan
23/07/2025,04:52:00,35.63,65.37,156.99,320.74,169.95,0,4.72,36.59,An toan,An toan
23/07/2025,04:54:00,36.32,63.82,176.33,305.52,180.83,0,6.58,27.04,An toan,An toan
23/07/2025,04:56:00,36.08,66.32,170.41,301.86,176.52,0,8.85,26.37,An toan,An toan
23/07/2025,04:58:00,34.87,66.86,178.99,376.14,190.31,0,4.12,37.42,An toan,An toan
23/07/2025,05:00:00,36.0,63.52,181.7,328.34,168.63,0,7.46,21.86,An toan,An toan
23/07/2025,05:02:00,37.1,64.81,160.0,305.14,180.86,0,5.25,34.96,An toan,An toan
23/07/2025,05:04:00,34.84,65.47,193.75,276.18,189.53,0,8.75,39.86,An toan,An toan
23/07/2025,05:06:00,35.37,63.73,147.34,283.35,176.13,0,9.64,38.97,An toan,An toan
23/07/2025,05:08:00,35.69,64.96,175.72,289.95,182.38,0,9.82,36.43,An toan,An toan
23/07/2025,05:10:00,36.28,66.69,166.76,316.29,188.21,0,4.61,22.3,An toan,An toan
23/07/2025,05:12:00,36.09,65.42,165.17,306.63,158.72,0,6.11,29.75,An toan,An toan
23/07/2025,05:14:00,35.86,63.4,172.7,309.72,180.45,0,9.29,30.89,An toan,An toan
23/07/2025,05:16:00,36.15,66.29,153.2,300.62,175.74,0,5.78,22.36,An toan,An toan
23/07/2025,05:18:00,35.88,65.27,192.67,302.33,181.1,0,8.24,20.86,An toan,An toan
23/07/2025,05:20:00,35.13,64.09,122.95,317.77,183.26,0,9.83,37.77,An toan,An toan
23/07/2025,05:22:00,35.97,65.06,150.38,319.23,179.11,0,5.92,35.49,An toan,An toan
23/07/2025,05:24:00,36.51,65.54,179.95,329.92,165.98,0,7.02,35.48,An toan,An toan
23/07/2025,05:26:00,36.52,64.76,168.54,303.85,171.0,0,8.58,32.75,An toan,An toan
23/07/2025,05:28:00,36.45,67.0,168.58,342.77,181.25,0,6.69,33.68,An toan,An toan
23/07/2025,05:30:00,35.47,65.2,160.41,293.16,192.59,0,7.7,30.11,An toan,An toan
23/07/2025,05:32:00,36.06,64.1,166.36,283.78,179.34,0,8.7,34.32,An toan,An toan
23/07/2025,05:34:00,35.78,65.19,181.07,278.78,182.88,0,9.35,20.07,An toan,An toan
23/07/2025,05:36:00,35.77,64.89,178.9,296.45,192.19,0,7.49,30.71,An toan,An toan
23/07/2025,05:38:00,35.49,65.12,209.41,318.25,180.17,0,9.6,39.23,An toan,An toan
23/07/2025,05:40:00,36.06,65.03,161.07,267.26,191.49,0,9.48,39.05,An toan,An toan
23/07/2025,05:42:00,35.93,65.99,183.95,312.81,179.72,0,6.38,32.28,An toan,An toan
23/07/2025,05:44:00,35.32,63.47,172.56,294.16,165.85,0,8.88,29.12,An toan,An toan
23/07/2025,05:46:00,35.96,66.92,153.43,285.17,163.74,0,5.28,38.45,An toan,An toan
23/07/2025,05:48:00,36.57,64.73,174.05,339.31,181.79,0,6.26,22.87,An toan,An toan
23/07/2025,05:50:00,35.83,64.5,154.48,254.44,182.84,0,9.0,37.73,An toan,An toan
23/07/2025,05:52:00,36.04,64.27,152.38,313.75,191.71,0,8.7,31.08,An toan,An toan
23/07/2025,05:54:00,37.21,65.82,163.17,330.3,186.73,0,6.71,22.24,An toan,An toan
23/07/2025,05:56:00,36.28,65.28,146.18,282.49,179.07,0,5.4,28.66,An toan,An toan
23/07/2025,05:58:00,36.36,65.38,184.58,281.83,169.33,0,4.76,32.28,An toan,An toan
23/07/2025,06:00:00,36.34,64.25,182.15,327.13,183.05,0,5.37,36.32,An toan,An toan
23/07/2025,06:02:00,35.87,66.35,166.77,336.67,174.55,0,4.64,34.2,An toan,An toan
23/07/2025,06:04:00,35.59,65.89,171.13,278.74,180.31,0,9.96,27.85,An toan,An toan
23/07/2025,06:06:00,35.82,62.66,184.81,335.33,163.58,0,4.62,22.98,An toan,An toan
23/07/2025,06:08:00,36.66,64.89,162.83,308.77,178.92,0,6.28,36.63,An toan,An toan
23/07/2025,06:10:00,35.7,66.75,173.93,274.06,171.63,0,8.51,37.54,An toan,An toan
23/07/2025,06:12:00,36.06,65.27,170.49,311.9,174.88,0,7.64,31.68,An toan,An toan
23/07/2025,06:14:00,36.76,65.69,166.23,303.76,182.97,0,6.49,33.25,An toan,An toan
23/07/2025,06:16:00,36.61,64.4,149.68,319.05,171.4,0,7.33,23.65,An toan,An toan
23/07/2025,06:18:00,35.54,65.33,127.72,294.52,173.93,0,4.31,22.96,An toan,An toan
23/07/2025,06:20:00,35.82,65.97,193.99,297.69,165.95,0,6.9,35.63,An toan,An toan
23/07/2025,06:22:00,35.44,64.91,166.3,334.54,188.56,0,9.19,28.32,An toan,An toan
23/07/2025,06:24:00,36.4,65.92,171.71,323.36,176.27,0,4.95,27.86,An toan,An toan
23/07/2025,06:26:00,35.3,65.97,174.53,297.93,179.36,0,6.05,37.43,An toan,An toan
23/07/2025,06:28:00,36.25,65.3,157.97,280.56,188.31,0,4.81,35.16,An toan,An toan
23/07/2025,06:30:00,35.55,63.47,173.59,333.48,196.01,0,4.98,33.98,An toan,An toan
23/07/2025,06:32:00,36.53,64.83,147.45,325.68,199.05,0,6.82,22.93,An toan,An toan
23/07/2025,06:34:00,35.47,65.99,179.88,306.21,171.84,0,9.16,21.25,An toan,An toan
23/07/2025,06:36:00,36.65,64.34,191.09,250.07,182.6,0,9.39,31.47,An toan,An toan
23/07/2025,06:38:00,36.45,65.14,187.02,295.68,177.85,0,6.33,31.45,An toan,An toan
23/07/2025,06:40:00,35.95,63.14,155.74,267.3,164.28,0,9.66,33.32,An toan,An toan
23/07/2025,06:42:00,36.79,65.25,167.47,287.46,176.97,0,7.06,33.32,An toan,An toan
23/07/2025,06:44:00,36.27,64.59,166.08,290.33,186.04,0,8.89,21.58,An toan,An toan
23/07/2025,06:46:00,36.72,64.76,193.31,262.81,176.53,0,6.71,25.51,An toan,An toan
23/07/2025,06:48:00,35.75,64.82,169.95,302.07,174.83,0,5.9,31.84,An toan,An toan
23/07/2025,06:50:00,36.84,64.05,172.21,285.93,173.4,0,7.56,32.82,An toan,An toan
23/07/2025,06:52:00,36.61,64.05,161.16,310.88,177.63,0,6.49,22.95,An toan,An toan
23/07/2025,06:54:00,34.98,65.12,162.18,261.41,183.42,0,9.16,26.26,An toan,An toan
23/07/2025,06:56:00,36.86,64.58,179.4,281.51,153.95,0,4.43,28.46,An toan,An toan
23/07/2025,06:58:00,35.69,65.35,172.01,286.4,185.28,0,9.52,28.86,An toan,An toan
23/07/2025,07:00:00,36.17,63.7,157.35,295.55,179.57,0,8.05,22.52,An toan,An toan
23/07/2025,07:02:00,36.07,65.56,174.32,293.98,165.56,0,8.26,20.7,An toan,An toan
23/07/2025,07:04:00,36.24,66.36,140.71,266.39,175.33,0,5.19,30.81,An toan,An toan
23/07/2025,07:06:00,36.46,63.87,181.85,310.89,171.78,0,9.24,35.68,An toan,An toan
23/07/2025,07:08:00,35.82,64.62,164.24,257.6,186.28,0,8.97,30.9,An toan,An toan
23/07/2025,07:10:00,35.89,62.91,157.29,284.71,181.39,0,8.58,28.23,An toan,An toan
23/07/2025,07:12:00,36.15,64.96,182.81,300.69,162.71,0,4.5,20.56,An toan,An toan
23/07/2025,07:14:00,35.58,65.13,157.2,298.52,192.83,0,8.02,30.52,An toan,An toan
23/07/2025,07:16:00,36.18,65.0,177.38,284.37,191.28,0,6.64,21.37,An toan,An toan
23/07/2025,07:18:00,37.08,66.08,185.0,290.24,174.48,0,6.82,34.16,An toan,An toan
23/07/2025,07:20:00,35.86,65.57,160.74,280.06,172.2,0,9.27,29.5,An toan,An toan
23/07/2025,07:22:00,35.7,65.95,170.1,263.73,167.64,0,6.82,25.57,An toan,An toan
23/07/2025,07:24:00,36.05,63.78,174.47,277.05,166.66,0,5.81,25.7,An toan,An toan
23/07/2025,07:26:00,35.86,66.42,147.5,306.45,179.15,0,8.8,24.07,An toan,An toan
23/07/2025,07:28:00,34.95,65.63,156.38,289.41,181.06,0,7.66,22.14,An toan,An toan
23/07/2025,07:30:00,36.07,65.17,178.02,279.14,182.85,0,8.52,28.12,An toan,An toan
23/07/2025,07:32:00,36.41,64.64,189.42,288.46,172.57,0,4.38,20.84,An toan,An toan
23/07/2025,07:34:00,36.81,62.25,164.04,327.08,189.36,0,5.43,25.87,An toan,An toan
23/07/2025,07:36:00,36.77,63.44,166.65,309.68,185.73,0,9.44,32.59,An toan,An toan
23/07/2025,07:38:00,36.11,65.29,137.9,299.69,167.6,0,4.36,25.27,An toan,An toan
23/07/2025,07:40:00,36.19,65.55,184.58,265.61,179.79,0,6.84,32.84,An toan,An toan
23/07/2025,07:42:00,35.9,64.16,169.8,271.62,180.67,0,8.64,25.25,An toan,An toan
23/07/2025,07:44:00,36.09,66.13,166.9,311.86,169.3,0,6.2,35.63,An toan,An toan
23/07/2025,07:46:00,36.61,64.77,154.75,272.82,172.63,0,5.72,31.72,An toan,An toan
23/07/2025,07:48:00,36.34,64.6,155.54,297.1,176.49,0,8.85,27.62,An toan,An toan
23/07/2025,07:50:00,36.11,64.8,147.52,302.0,176.96,0,4.45,24.58,An toan,An toan
23/07/2025,07:52:00,37.02,63.92,179.86,294.06,181.2,0,6.96,20.76,An toan,An toan
23/07/2025,07:54:00,36.65,65.72,174.31,302.23,179.3,0,9.06,38.29,An toan,An toan
23/07/2025,07:56:00,37.15,66.37,167.35,284.52,172.86,0,9.38,25.68,An toan,An toan
23/07/2025,07:58:00,36.71,65.76,163.15,321.36,160.04,0,7.32,27.24,An toan,An toan
23/07/2025,08:00:00,35.11,64.14,144.82,265.01,191.09,0,9.42,39.59,An toan,An toan
23/07/2025,08:02:00,35.4,64.36,177.96,303.83,169.18,0,7.52,36.64,An toan,An toan
23/07/2025,08:04:00,35.93,64.94,165.6,254.37,190.87,0,7.06,32.41,An toan,An toan
23/07/2025,08:06:00,35.91,63.19,168.85,290.95,171.04,0,9.29,27.28,An toan,An toan
23/07/2025,08:08:00,34.68,66.15,158.49,283.54,195.58,0,9.91,25.59,An toan,An toan
23/07/2025,08:10:00,34.77,64.92,169.18,284.16,180.69,0,9.01,30.2,An toan,An toan
23/07/2025,08:12:00,34.92,63.4,143.33,273.18,168.35,0,6.4,36.96,An toan,An toan
23/07/2025,08:14:00,35.31,65.73,163.86,277.66,191.59,0,4.39,21.27,An toan,An toan
23/07/2025,08:16:00,35.48,65.09,157.12,307.86,190.0,0,8.83,29.34,An toan,An toan
23/07/2025,08:18:00,35.49,65.96,167.47,277.17,176.24,0,5.88,35.22,An toan,An toan
23/07/2025,08:20:00,35.03,66.13,162.75,263.05,174.6,0,9.8,29.61,An toan,An toan
23/07/2025,08:22:00,35.92,66.93,165.59,265.34,167.62,0,5.73,35.5,An toan,An toan
23/07/2025,08:24:00,36.37,65.75,168.16,303.97,187.24,0,4.97,37.42,An toan,An toan
23/07/2025,08:26:00,35.22,66.45,167.17,337.01,164.19,0,4.39,38.64,An toan,An toan
23/07/2025,08:28:00,35.77,66.27,140.2,284.06,181.06,0,5.85,38.93,An toan,An toan
23/07/2025,08:30:00,36.0,65.65,171.15,272.69,184.62,0,5.08,23.45,An toan,An toan
23/07/2025,08:32:00,35.57,67.52,190.18,308.36,163.49,0,4.7,31.13,An toan,An toan
23/07/2025,08:34:00,35.03,67.71,181.37,291.9,188.37,0,5.11,33.67,An toan,An toan
23/07/2025,08:36:00,35.54,64.66,162.4,271.18,169.64,0,8.04,37.05,An toan,An toan
23/07/2025,08:38:00,34.81,64.33,163.69,270.11,178.88,0,5.23,28.46,An toan,An toan
